,text,labels
1941,lol hai thar haha since u made me install this tweet thing I monitor it,4
1942,wood hiya Mandy,4
1943,wait a moment are you stuck in traffic driving down to Syd for dinner Tough luck if that s the case,0
1944,winter is coming in 2 days,0
1945,Im thinkin no more late nites or busy days fr me in a while I need a while 2 catch up dnt say gudbye jst dry ur eyes XxO,4
1946,Well if it s fun stuff at least you can smile while you re working Like your new background BTW,4
1947,I has a bruise on my elbow,0
1948,glad it made a difference I shall endeavour to use it more,4
1949,Watching a doco about Pianos amp thier makers Making me wish I had access to my piano again,0
1950,that sucks about your suspension could it just be your shock absorbers or does the whole thing need replacing,0
1951,she sure does Infact unless you look close you wouldn t know she was missing a front leg,4
1952,Ahhhh what the fuck is going on with this x,0
1953,thanks so much Julie waving to,4
1954,Is enjoying a Babylon5 athon until late tonight awesomeness of finishing postgrad uni course is setting in,4
1955,My son amp daughter couldn t stop laughing got a good photo of you with your face up against the window lol,4
1956,is having a happy birthday,4
1957,davis oh I ve passed my test did that at the end of last year and no it wasn t easy yeah I play viola not well yet you,4
1958,I am good Finished today The last entry was my own Sort of glad it s done as I can concentrate on getting some reviews done,4
1959,say hi to who just joined twitter Open Source developer Cyclist and a Cleeland to boot,4
1960,who would like to help me with my chemistry assignment everybody ok,4
1961,So much for the high winds from the approaching cold front hitting this morning it looks like we could have snuck in a flight doh,0
1962,Even can goods with an expired date is still good Use ur brain Feed people don t feed the dumps,0
1963,I would LOVE to join you but the URL leads nowhere Let me know where else I can try,0
1964,at school yet again BOOO,0
1965,abi That s kinda a given considering Rehman composed it That s as good as it can get,4
1966,i want my money,0
1967,let me sing remembering sunday with you tomorrow,0
1968,hey dee,4
1969,Ha Good on new orleans saints for searching mentions of the saints Theyre now following me but I think they got the wrong saints,4
1970,Dude i m fully pimping my iPhone but it all goes away tomorrow,0
1971,Aren t you in bed yet Kate Another late one,4
1972,twilight and avatar,4
1973,Sweet,4
1974,HOCKEY WAS BRILLIANT THIS MORNING it was raining and i got really muddy we drew and unfortunatly the game was called of half way,0
1975,Fly With Me Jonas Brothers my new favouite song,4
1976,Oh how luck y to have more than 1 night John,4
1977,lol i kno i just wanna cry like really already nooo god wokring sucks i need to marry rich so i can just shop all day,0
1978,Enjoying the nice weather from behind my work pc,0
1979,watching the hairy bird I lovvve this movie haven t watched it in yeeeears,4
1980,I didn t think you were behind the times just so busy you had no time,4
1981,Feeling left out cos I m not doing the readathon Must be more organised next time readathon,0
1982,its not worth it life would be awesome if i knew krisnan inu,4
1983,lol ur so sweet totally cheered up my day thanks darling,4
1984,looking good to me It looks like you re ready to give a kiss,4
1985,i hear that has come on board the mag that s very exciting congratulations jen,4
1986,Just ordered another batch of books from Amazon Why not when exch rate is back around 80c Also wider range of titles than local stores,4
1987,Cooking gurus and wannabes like me How do you make quot kri kri peanuts quot one of my fave snack foods Google yields no clues,0
1988,Feels really sick now,0
1989,yeah not looking forward to it,4
1990,Crappy audio is the podcast equivalent of a yellow background with red text surrounded by animated gifs,4
1991,Farrah Fawcett has passed away,0
1992,Chronicles bookstore on Fitzroy street has disappeared,0
1993,i have flu have been sleeping most of the day feels like morning time for me now,0
1994,I would have to make the tag cloud upside down so you could read it from your trapeze,4
1995,waaaa no bannister monkey updates,0
1996,xo buy r wii heaps more fun,4
1997,Tweetie Help support Nevermind Cmd Enter does the trick,4
1998,they are fantastic books one of my favourite series,4
1999,sucks about the medecine It s effect and it going soon oh yeah I ll be unemployed too from the 7th,0
2000,Tyson No he isn t insured Took his details will get quotes and will hopefully see some monetary compensation I know where he lives,0
2001,billiam Nope unfortunately I m talkin about 320GB of data 4 x 80GB What a crock vistasucks clusterfuck,0
2002,Gum wall of Camberwell,4
2003,BEANS ok post it but I ll have to listen to it tomoro coz I m too tired to get up to get my earphones I m gonna try sleep,0
2004,there r many gr8 science cartoons,0
2005,This is kind of creepy I m waiting at the door of my work experience place and nobodys answering It s a very dodgy neighbourhood,0
2006,Thanks for rubbing it in for all of us who didnt get Splendour tickets,0
2007,I was plannin to go home but had to cancel it due to wrk,0
2008,laughing at the new jonas ep,4
2009,why is tweetdeck not working anymore I am confused,0
2010,yang Are you inviting me,4
2011,I m sorry for all the tweets about Rove and that but i got a little obsessed ok maybe a lot obsessed sorry,0
2012,feeling so damn tired today maybe because i haven t had any coffee yet,0
2013,haha that s the most recent series I re watched It s alright It s got some great two parters But Sisko,4
2014,looking forward to hanging this weekend You are a rock star followfriday,4
2015,had a lovely weekend it really was lovely,4
2016,nope but I used my voucher that QUT gave me for completing the feedback survey so it was still free,4
2017,Aaaand internet is back I didn t monumentally screw it up just a glitch So hello peoples how ya all doing,4
2018,Still feel wrecked after the gym this morning so not fit,0
2019,sketch from 2007 of you,4
2020,feels Claudia Cazacu s Free Falling feat Audrey Gallagher amp Thomas Bronzwaer s Look Ahead are the best trance offerings this summer,4
2021,thankyou for the followfriday again have a good week,4
2022,Didn t Harris only just open at Suntec I really liked them,0
2023,right final push to get through wedding photos to Pendulum,4
2024,Just had a great D amp M with the creator of the fail whale about art fate and the pyramid of life satisfaction ignitesydney,4
2025,Sounds like a plan I m ready,4
2026,i really quite like it,4
2027,morley Ta for the ff,4
2028,loves I ll be reading through it after I get back from swimming First part of my long fic is posted on my comm Remodled,4
2029,BUT it means no trip to Lord of the Fries with,0
2030,is at Hogs Breath waiting for a table,4
2031,haha sorry to hear that,0
2032,There is always a next time,0
2033,not feelings wells now,0
2034,No Wow that s very cool I did get to meet my favourite band ever though idlewild Have a signed cd cover too,4
2035,the diner is jam packed,0
2036,Finally got to see the series finale of Scrubs Loved it Really gonna miss that show,0
2037,Didn t think so Think I m going to have to inject the container again,0
2038,WOOOOHOOO Just handed in my final assignment for this semester Happy Happy Sal,4
2039,is sad she can t be at the comi con in san diego at the end of july some of my fav tv show stars are going to be there and i m not,0
2040,I m glad you like it I randomly found it and found it very suiting,4
2041,I miss the old healthy me and I am loosing faith that I ever will be again,0
2042,holiday HOLIDAYS holidays HOLIDAYS HOLIDAYS I love being a bitch Good luck though,4
2043,sooo should I go see the musical Steel Magnolias tonight OR go to the pub and see the Australia Vz Japan soccer game A little help ppl,4
2044,ok i need some spam here so i get to 600 beat that amp Bec got a name yet HURRRYYY kk lol,4
2045,straighting my hair skool tomz,0
2046,So use a local one as primary and openDNS as secondary problem solved,4
2047,4 sure good luck with it 2,4
2048,Watching Oceans 11 in Vegas seems so appropriate,4
2049,thanks for the reminder I promise not to let this make me crazy,4
2050,Do you have Walls Pork Sausages lol,4
2051,Been kickin the footy with bro then I whipped out my camera I love photography,4
2052,basement Blacktown not city but was still a good gig regardless,4
2053,Bitches well I wish I could but I will be in Sydney area hopefully soon,4
2054,Had to return faulty copy of dead space,0
2055,WAHMs Worth it to reactivate my Dell laptop s service plan I was busy having a baby let it lapse amp now I have to pay an extra 100,0
2056,Gets the sads Looked at budget amp realised I can t move unless its to a job or living rent free huh Apparently I live in the neg pw,0
2057,jonas brothers 3D came out today seeing it tomorrow maybe cant wait,4
2058,schools over finally claire left to go over seas today she ll be gone for like 6weeks ill miss her sooo much tear,0
2059,oops OMG lt 3 the SIMS i have the same dilemma,0
2060,Due to a mechanical fault I did not fly not tonight But Jet Star kindly put me up at Mantra,4
2061,so enjoyed the day off big one monday yay sighs work before then,4
2062,isn t feeling to good at all,0
2063,Putting away clothes Ugggghhhh,0
2064,Happy Mother s Day,4
2065,nice pitty not in Vic,0
2066,Just said goodbye to my sister Sad,0
2067,sam needs to pee but can t move,0
2068,Swapped out my Squarespace comments engine for my Disqus one Starting from scratch with comments,0
2069,Family is stupid sometimes It s ok if you can t lol I really should try and sleep its nearly 1am i hav to be up 6,0
2070,morley Heh I m looking forward to using it in a few years,4
2071,watching the logiessssss,4
2072,tommys wake tomorrow,0
2073,I am guessing she is on Play School,4
2074,work totally hating Monday Want to go to NY NOW,4
2075,no wine here I don t drink but I have have plenty of forbidden cholocate,0
2076,Nova winner will be announced before 9 o clock Best of luck to everyone in the finals,4
2077,awwwwww supernatural is a repeat episode I ve seen this,0
2078,Got my tattoo fixed today and it didn t hurt to much thank god Can t wait to get the next one,4
2079,Just came to work after a night without electricity,0
2080,quot don t read about buddha be the buddha quot eckhart tolle,4
2081,yes please hopefully melbourne will have other cute trumpeter friends who would like to go for coffee sometime,4
2082,Sigh I want to go home,0
2083,its raining now christ weather is shittt time to listen to my blackout c d and lostprophets to take it out of mind i hate weather ahh,0
2084,Not ready for work tomorrow Still feeling poorly,0
2085,awesome tilt shift lens effect,4
2086,I just watched a show on mtv about dudes who are competing to be Brodie Jenners friend he looks like early hasstlehoff,4
2087,Do you reckon you guys could play it again for those fans who missed it We d be eternally grateful,4
2088,Early straight red card to vaughan,0
2089,OMG ANGELS AND DEAMONS WAS THE SHIT I LOOOVED IT SOOORY PAULA LMAOOOO MAYBE ANOTHER DAY,0
2090,Will def try to do the Marque lunch Prob is finding someone free and in the area on a Fri,4
2091,Beautiful What does everybody else think of this,4
2092,You rock Watto,4
2093,Sweet look at you go You are totally on a roll Good on ya Weeee almost done with the subject hahaha,4
2094,Ooo I want to come along so badly,0
2095,BTW i dont usually do this unless i dont like you and u piss me off shaundiviney andyclemmensen bradiewebb,4
2096,hannanananana i want an add you said you d write one today,0
2097,Crap I lost an earring Why do I wear my diamond huggies This is the third pair I ve lost one from Crap crap crap,0
2098,deep breath ok up n atom 1 3 bottle if port left cats fussed hubby dozing n tweeps happy wif life My deed is done n now bed,4
2099,omg I am too scared to play fallout 3 there are ghouls waiting for me in this room and they look scary,0
2100,no probs I use it all the time tho prolly shouldn t announce that fact hahahaha,4
2101,So over tutoring,0
2102,I love the M amp M ads Peanut M amp M is so cute Red is just mean Oh goodness it really has been a long day hasn t it,4
2103,Just got back from Church Denny s So grateful God showed up Love it when He does that Almost time to nap now Yay,4
2104,finally home time shame it is not a wet night,0
2105,saurus I m not smug and I m definitely not one of THOSE married people,0
2106,Keeling Pauper s Dinner tonight lol Fish fingers chips and peas lol,4
2107,yayyay getaway and amity next weekend,4
2108,Last family dinner tonight for over a month,0
2109,Thanks for the fab FF Nice getting from a inspiring tweeter like your self,4
2110,Israel not bad reminds me a bit of ABBA have to say I m gutted that Graham Norton is not doing our Eurovision commentary here,0
2111,thats cool,4
2112,its all over blues,0
2113,Ha Ha my guess is that guys are writing these twitters ya big babies I dont get pay tv no idea who u r unles i google,0
2114,Spectre is looking awesome by the way,4
2115,Bloody hate birds sometimes Just cleaned up two wet bird poops the size of dinner plates off my windscreen,0
2116,Fear Factory is aparently touring Australia in August Why then Will they tour Japan,0
2117,Sadly I think your right boo hoo,0
2118,sorry to hear that,0
2119,I threw ours out but forgot to tie the bag and the kids found it it is all over the place,0
2120,not looking forward to giving bella another bath 2morrow she smells of rotten bones,0
2121,is recovering from last nite but oh so worth it,4
2122,You got that too I had pretty much the exact same thought then blocked,4
2123,I think i might go for a bit shall be back later,4
2124,I m surprised at how fast its kicking my arse Hope I stay awake for the Origin game I loves me some footy,0
2125,I m so disorganized I keep saying quot I ll do it next year quot,0
2126,Thank you for listening Hope you might even get interested enough in hats,4
2127,y u is not twitterz right now,0
2128,that wasnt very nice,0
2129,Awww thats a shame I lived in portland or where it rained all the time for liek 5 months I miss it,0
2130,Retweeting ok so we all agree that is gorgeous I DO,4
2131,morning all readddy for today,4
2132,hey guys hope your well not long until the new album love you lots xxx,4
2133,I remember when it was unlimited d ls then 9 99 for 50 tracks Now 14 99 for 37 Emusic getting less and less awesome,0
2134,i think cassiedog is thinking about eating for dessert,4
2135,love rach heaps she brought me lunch,4
2136,unless of course you or friends are body builders in which case i admire their muscles amp lovely oily leathery orange skin,4
2137,cursed myself on the train tomorrow now im sick so much for not getting sick in winter,0
2138,Lorenzo hates me weep weep all I did was love music weep weep,0
2139,Now time fo bed Its 5 AM Already take care everybody ALLAH HAFIZ GOOD NIGHT,4
2140,oh sorry we won 3 1,4
2141,They do say money is a liquid asset,4
2142,Cairns Mitsubishi Express 1990 4 900 new ad received and will be posted on the HCC site soon,4
2143,ds Thanks for the heads up,4
2144,Oh no just felt sad that you miss your kids But it s great you get to see them today,4
2145,hud chauffer lifestyle of the rich and the famous baby i may be famously Smutty but i aint rich,4
2146,that looks quality mini Amazing Race Good luck,4
2147,mmm you can tell it s summer nickj s got the shorts outt i m liking this weatherr,4
2148,oh I m on my iPod It shows his old one,0
2149,has a sore hand,0
2150,at work,0
2151,Beautiful What a dog,4
2152,But that s not going to stop people wishing or people selling the tool dream,0
2153,Well its 12AM AEST tiwtters where is my iPhone 3 0 firmware apple,0
2154,sounds yum too bad the only thing i have on that list is honey,0
2155,I ve put in the first post into the looking forward wiki It may need moved,4
2156,9 99 I thought it would be 14 99 but 9 99 is a steal feel free to boot it from me is ya want,4
2157,I know i put my keys in my bag except i didn t And now i m locked outside and gab isn t home and i m tired and sick,0
2158,couldn t agree more interesting concept eating fresh seafood while a Bull shark looks on just glad we were not dinner,4
2159,omgomgomomgomg hotties down at the u18 footy club today yummy healesville boys cant waaaait hehaha jess my plan for next weekend shh,4
2160,haha,4
2161,how did it go hurry up and come to austraaaalia lol,0
2162,ICTEV09 great day thanks to all the great organisers really great to put so many faces to my twitter friends again,4
2163,That is annoying What gear is it I ll take it off your hands,4
2164,Morning Twitterverse Feeling good but will feel better after I hunt down some breakfast Toasted ham cheese tomato sandwich Mmm,4
